fold,epoch,train loss,validation loss
4,9,0.00012040474462516152,0.0004643326794236974
4,10,0.00013684136032670571,0.0008505254497557765
4,11,0.00013527836340836307,0.0002220746859267524
4,12,0.0001235184629390512,0.0009494228900154949
4,13,0.00013947139187786618,0.0002564981315962481
4,14,0.0001520090093989566,0.0005056277348992041
4,15,0.00013665550771696378,0.00020340794513030403
4,16,0.00010381522304026948,0.000804399009433523
4,17,0.00011352087097546492,0.00021437539350519755
4,18,0.00010959349410687586,0.001571111332892256
4,19,0.0001055117418252957,0.0003931678695365465
4,20,0.0001187194400854666,0.00020072181019150512
4,21,0.00013493379670760495,0.0002144303505397124
4,22,0.00011681189623371892,0.0005017241385799648
4,23,0.00012679426697833859,0.001152639340510034
4,24,0.00013472666426780626,0.0004963086917479333
4,25,0.00012536972401128328,0.0003322776795214522
4,26,9.900515757929842e-05,0.00032209381831958795
4,27,9.673015450546156e-05,0.0007874225248549569
4,28,0.00010553306971527135,0.0002711567086883263
4,29,0.0001203353143849637,0.00026678438746041813
4,30,0.0001311907403858645,0.0002589335289009939
5,1,0.00014742627206704352,0.0011478252697093082
5,2,0.00013936306394876286,0.0007880579775936789
5,3,0.00012389560350688946,0.0012501423332253992
5,4,0.00010830463057177838,0.00016367654204956576
5,5,0.0001022748277956352,0.0002771638654789067
5,6,9.844437108664025e-05,0.0001698089012658096
5,7,0.00013486322685841152,0.00021608059016336463
5,8,0.00011116347700483486,0.0006485535260313545
5,9,0.00010634034571813171,0.00038321384093292803
5,10,0.00014546637621294325,0.00025216187219336976
5,11,0.00010259225340750715,0.00015626437075736462
5,12,9.592181803755716e-05,0.00043406547361135074
5,13,0.00010933542289930379,0.00030568509730424727
5,14,9.534649853664402e-05,0.00021179437015253193
5,15,9.842234035083112e-05,0.0004919415686562005
5,16,0.00010733995939429797,0.0004026377344250485
5,17,9.690313627265447e-05,0.00036525365272046395
5,18,0.00010385866757574502,0.00015579706291069198
5,19,9.834367378283755e-05,0.0002182261205003845
5,20,9.579196944200431e-05,0.0006366173245827076
5,21,0.00016271000967632362,0.0006247611962664202
5,22,0.00010771409659452488,0.0001845282754471684
5,23,8.105537914355836e-05,0.000217890341169033
5,24,8.459085771863487e-05,0.00020641933367515235
5,25,9.15526026381016e-05,0.00022809012235082605
5,26,9.265472994428412e-05,0.00017119679616398986
5,27,0.0001248282639539895,0.00033405504810214893
5,28,9.814546747246981e-05,0.0001706333404755117
5,29,0.00011185906354977124,0.00016571690176178105
5,30,8.734271957399808e-05,0.00018721581500589135
