epoch,train loss,validation loss
85,0.0003026977557886541,0.0037813554046017828
86,0.0002598507607463399,0.0047749805063563855
87,0.0002549872455955194,0.004628743747250752
88,0.0002759447621555728,0.0032895895825839627
89,0.00032297597994182623,0.0039003806104362937
90,0.0002803774770382745,0.003660966517432307
91,0.00029279574208100807,0.0037832136933975136
92,0.00029012950368234006,0.0036938964051103085
93,0.0002542706810077052,0.004063529800100607
94,0.00028642718031075885,0.003972773028360965
95,0.0002842164429371903,0.004124316281468587
96,0.00024162987631386648,0.003188140646885218
97,0.00022668144653116757,0.0034638565500078045
98,0.00026632933078028076,0.0036029199638676346
99,0.0003378802437042549,0.0035603004633528723
100,0.00028124762658035286,0.003609133564594025
101,0.00024168743378957352,0.0038935410698535122
102,0.00025282967981864765,0.0032779365293809093
103,0.00022872933520931985,0.003658147057098382
104,0.00021843167797726948,0.0036149563138323515
105,0.0002829026292269634,0.0032568385576308145
106,0.0002964501513036243,0.004071622836789857
107,0.000260702024649353,0.003221306848530947
108,0.0002713747856955069,0.003619011540276773
109,0.00024482531290903733,0.0041755496599591435
110,0.00022822780453812423,0.0034078963282020425
111,0.0002639926978338139,0.003235252937997757
112,0.00025570632779013826,0.0032272028043465184
113,0.00023719668224460313,0.0034216388247259033
114,0.00022119659642339833,0.003119644086074125
115,0.00024281906142284147,0.004157721179574914
116,0.00026850642480015914,0.0035841410446266764
117,0.0002591264791820424,0.003265751239638348
118,0.0002094476274657576,0.003191668352329202
119,0.00019864723859864907,0.003298401971486342
120,0.0002101004284545126,0.004225578597069735
121,0.00026008099502549217,0.003843338743898375
122,0.000296494487436867,0.003509523539214854
123,0.0002153546099882796,0.0032900489664877686
124,0.00021096767700411932,0.0033844000710487876
125,0.00021298836135128272,0.0033794346859970514
126,0.0002325340815707729,0.0034099801780422823
127,0.0002437722367879614,0.003968871154087061
128,0.0002119788306001299,0.003237548417482916
129,0.0001870827641210453,0.0032754709608014965
130,0.00019583026270414945,0.0033030756231475777
131,0.0002237912264241705,0.004282591555176296
132,0.00022832665306051576,0.0033627569803766355
133,0.00022852659638896195,0.003626183533313565
134,0.00019299722242961618,0.0038594228982304912
135,0.00018781366309095752,0.0034898330948089917
136,0.00017763362128027987,0.003310230692510796
137,0.00018688434916732112,0.003029264644602625
138,0.0001821173399634307,0.0033446309621283365
139,0.00021835998818407927,0.003599623112589434
140,0.00018915300438123912,0.0035845905716058724
141,0.00017659760247426583,0.0032802714387907272
142,0.0001824577442388819,0.0034668131202511
143,0.00018727233163089654,0.0030603561206128393
144,0.00019534590509181506,0.0029080732656634467
145,0.00017358671491718788,0.003735291937649876
146,0.00018103177729766762,0.0030125131586626885
147,0.0001741439195336727,0.0033174730555582954
148,0.00018058941144063562,0.004390407840186961
149,0.000207255789424484,0.0034271695445196038
150,0.00017160361212996202,0.003577025165558745
